id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxon_rank,infrataxon_status,provenance_status,provincial_concern,introduction_status,reportingStatus,solow_EP,species,subspecies,variety,nameStatus,inSummary
76461,53376,Cotoneaster simonsii,Himalayan cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88086681/medium.jpeg,Cotoneaster simonsii,species,non-infrataxon,voucher,unknown,exotic,new,0,simonsii,"","",accepted,1
76605,57166,Danthonia unispicata,one-spike oat grass,species,https://static.inaturalist.org/photos/210002873/medium.jpg,Danthonia unispicata,species,non-infrataxon,voucher,secure,native,unconfirmed,0.301,unispicata,"","",accepted,1
76779,57022,Eleocharis obtusa,Blunt Spikerush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/385967845/medium.jpeg,Eleocharis obtusa,species,non-infrataxon,voucher,secure,native,confirmed,0.135,obtusa,"","",accepted,1
76783,57022,Eleocharis parvula,Small Spikerush,species,https://static.inaturalist.org/photos/527882938/medium.jpg,Eleocharis parvula,"",non-infrataxon,no_voucher,secure,native,unconfirmed,0.231,parvula,"","",accepted,1
76812,72113,Empetrum nigrum,black crowberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/53111037/medium.jpeg,Empetrum nigrum,"",non-infrataxon,no_voucher,secure,native,unconfirmed,0.484,nigrum,"","",accepted,1
77081,48241,Erythronium revolutum,Coast Fawn Lily,species,https://static.inaturalist.org/photos/270339152/medium.jpg,Erythronium revolutum,species,non-infrataxon,no_voucher,secure,native,confirmed,0,revolutum,"","",accepted,1
77251,47701,Geranium bicknellii,Northern Cranesbill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/96524/medium.jpg,Geranium bicknellii,species,non-infrataxon,voucher,secure,native,confirmed,0.053,bicknellii,"","",accepted,1
77255,47701,Geranium lucidum,Shining Crane's-bill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/123333936/medium.jpg,Geranium lucidum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,lucidum,"","",accepted,1
77289,61064,Glyceria elata,Tufted Tall Mannagrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/405081647/medium.jpg,Glyceria elata,species,non-infrataxon,voucher,secure,native,unconfirmed,0.474,elata,"","",accepted,1
77480,52761,Hypericum androsaemum,Tutsan,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4032719/medium.jpg,Hypericum androsaemum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,androsaemum,"","",accepted,1
77481,52761,Hypericum calycinum,Rose-of-sharon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/229098021/medium.jpeg,Hypericum calycinum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,calycinum,"","",accepted,1
77549,52643,Juncus acuminatus,tapered rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/86104195/medium.jpg,Juncus acuminatus,species,non-infrataxon,voucher,secure,native,unconfirmed,0.501,acuminatus,"","",accepted,1
77552,52643,Juncus articulatus,Jointed rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/61718017/medium.jpg,Juncus articulatus,species,non-infrataxon,voucher,secure,native,confirmed,0.029,articulatus,"","",accepted,1
77553,52643,Juncus bolanderi,bolander's rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42665398/medium.jpeg,Juncus bolanderi,species,non-infrataxon,voucher,secure,native,confirmed,0.044,bolanderi,"","",accepted,1
77561,52643,Juncus covillei,coville's rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/306300702/medium.jpg,Juncus covillei,species,non-infrataxon,voucher,secure,native,unconfirmed,0.296,covillei,"","",accepted,1
77569,52643,Juncus ensifolius,dagger rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87054436/medium.jpg,Juncus ensifolius var. ensifolius,species,non-infrataxon,voucher,secure,native,confirmed,0.006,ensifolius,"","",unaccepted,1
77638,50321,Lathyrus japonicus,seaside pea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/521090845/medium.jpg,Lathyrus japonicus,"",non-infrataxon,unknown,secure,native,confirmed,0,japonicus,"","",accepted,1
77655,54519,Lemna trisulca,Ivy-leaved Duckweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7955723/medium.jpeg,Lemna trisulca,species,non-infrataxon,no_voucher,secure,native,unconfirmed,0.278,trisulca,"","",accepted,1
77742,60124,Lilaeopsis occidentalis,western grasswort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8985275/medium.jpeg,Lilaeopsis occidentalis,species,non-infrataxon,voucher,secure,native,confirmed,0.006,occidentalis,"","",accepted,1
77776,50791,Linaria dalmatica,Balkan toadflax,species,https://static.inaturalist.org/photos/280137127/medium.jpeg,Linaria dalmatica ssp. dalmatica,species,non-infrataxon,voucher,unknown,exotic,new,0.007,dalmatica,"","",invalid,1
77778,50791,Linaria purpurea,Purple Toadflax,species,https://static.inaturalist.org/photos/591592360/medium.jpg,Linaria purpurea,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,purpurea,"","",accepted,1
77805,55343,Lomatium dissectum,Fernleaf Biscuitroot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/345539788/medium.jpeg,Lomatium dissectum,species,non-infrataxon,voucher,concern,native,confirmed,0,dissectum,"","",accepted,1
77818,55343,Lomatium nudicaule,Barestem Biscuitroot,species,https://static.inaturalist.org/photos/39813251/medium.jpeg,Lomatium nudicaule,species,non-infrataxon,voucher,secure,native,confirmed,0,nudicaule,"","",accepted,1
77832,51874,Lonicera ciliosa,orange honeysuckle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42551323/medium.jpg,Lonicera ciliosa,species,non-infrataxon,voucher,secure,native,confirmed,0,ciliosa,"","",accepted,1
77872,47121,Lupinus littoralis,Seashore Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/516571477/medium.jpg,Lupinus littoralis var. littoralis,species,non-infrataxon,no_voucher,secure,native,confirmed,0.006,littoralis,"","",invalid,1
77901,55796,Luzula subsessilis,short-stalked woodrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/480161509/medium.jpeg,Luzula subsessilis,species,non-infrataxon,voucher,secure,native,confirmed,0.006,subsessilis,"","",accepted,1
77917,48063,Lysimachia thyrsiflora,Tufted Loosestrife,species,https://inaturalist-open-data.s3.amazonaws.com/photos/290259277/medium.jpg,Lysimachia thyrsiflora,species,non-infrataxon,no_voucher,secure,native,confirmed,0.006,thyrsiflora,"","",accepted,1
77923,53136,Madia glomerata,mountain tarweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/341719/medium.jpg,Madia glomerata,species,non-infrataxon,voucher,secure,native,confirmed,0.013,glomerata,"","",accepted,1
77948,54500,Malus fusca,Pacific Crab Apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3101906/medium.JPG,Malus fusca,species,non-infrataxon,voucher,secure,native,confirmed,0,fusca,"","",accepted,1
77952,55978,Malva neglecta,dwarf mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/674938663/medium.jpg,Malva neglecta,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,neglecta,"","",accepted,1
77970,60848,Meconella oregana,Oregon Fairypoppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/119583819/medium.jpg,Meconella oregana,species,non-infrataxon,voucher,concern,native,confirmed,0,oregana,"","",accepted,1
77983,52803,Melica harfordii,Harford's oniongrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/438866199/medium.jpeg,Melica harfordii,species,non-infrataxon,voucher,secure,native,unconfirmed,0.19,harfordii,"","",accepted,1
77986,52803,Melica subulata,Alaska Oniongrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74886261/medium.jpg,Melica subulata,species,non-infrataxon,voucher,secure,native,confirmed,0,subulata,"","",accepted,1
78024,72236,Micranthes ferruginea,Russethair Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/73248965/medium.jpeg,Micranthes ferruginea,species,non-infrataxon,no_voucher,secure,native,confirmed,0.012,ferruginea,"","",accepted,1
78027,72236,Micranthes integrifolia,Wholeleaf Saxifrage,species,https://static.inaturalist.org/photos/193444128/medium.jpg,Micranthes integrifolia,species,non-infrataxon,voucher,secure,native,confirmed,0,integrifolia,"","",accepted,1
78150,49131,Myosotis laxa,bay forget-me-not,species,https://static.inaturalist.org/photos/152439045/medium.jpeg,Myosotis laxa,species,non-infrataxon,voucher,secure,native,confirmed,0.025,laxa,"","",accepted,1
78434,56839,Perideridia gairdneri,Gairdner's Yampah,species,https://inaturalist-open-data.s3.amazonaws.com/photos/420953222/medium.jpeg,Perideridia montana,"",non-infrataxon,voucher,secure,native,confirmed,0,gairdneri,"","",unaccepted,1
78629,60306,Pleuropogon refractus,nodding semaphore grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/285705179/medium.jpeg,Pleuropogon refractus,species,non-infrataxon,voucher,secure,native,confirmed,0.012,refractus,"","",accepted,1
78693,52680,Polypodium hesperium,western polypody,species,https://static.inaturalist.org/photos/52045542/medium.jpeg,Polypodium hesperium,species,non-infrataxon,voucher,secure,native,unconfirmed,0.347,hesperium,"","",accepted,1
78903,53196,Rumex fueginus,golden dock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/422756409/medium.jpeg,Rumex maritimus ssp. fueginus,subspecies,non-infrataxon,unknown,secure,native,unconfirmed,0.467,fueginus,"","",unaccepted,1
78930,52617,Salicornia depressa,Virginia Glasswort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23010186/medium.jpg,Salicornia depressa,species,non-infrataxon,voucher,secure,native,confirmed,0.277,depressa,"","",accepted,1
78940,53453,Salix geyeriana,Geyer's willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2269966/medium.jpeg,Salix geyeriana,species,non-infrataxon,voucher,secure,native,confirmed,0.382,geyeriana,"","",accepted,1
78941,53453,Salix hookeriana,coastal willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/131374502/medium.jpg,Salix hookeriana,species,non-infrataxon,voucher,secure,native,confirmed,0,hookeriana,"","",accepted,1
78952,53453,Salix prolixa,mackenzie's willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128996958/medium.jpeg,Salix prolixa,species,non-infrataxon,voucher,secure,native,confirmed,0.052,prolixa,"","",accepted,1
78979,53202,Sanicula graveolens,northern sanicle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/516450464/medium.jpg,Sanicula graveolens,species,non-infrataxon,voucher,secure,native,confirmed,0,graveolens,"","",accepted,1
78997,47160,Schoenoplectus subterminalis,water bulrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/296176233/medium.jpeg,Schoenoplectus subterminalis,species,non-infrataxon,no_voucher,secure,native,confirmed,0.024,subterminalis,"","",accepted,1
78998,47160,Schoenoplectus tabernaemontani,soft-stemmed bulrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/341177034/medium.jpeg,Schoenoplectus tabernaemontani,species,non-infrataxon,voucher,secure,native,confirmed,0.018,tabernaemontani,"","",accepted,1
79131,72365,Sium suave,water parsnip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/44286732/medium.jpeg,Sium suave,species,non-infrataxon,voucher,secure,native,confirmed,0.021,suave,"","",accepted,1
79204,49389,Stellaria neglecta,Greater Chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/354433130/medium.jpg,Stellaria neglecta,species,non-infrataxon,voucher,unknown,exotic,new,0.046,neglecta,"","",accepted,1
79464,57861,Utricularia gibba,humped bladderwort,species,https://static.inaturalist.org/photos/33952087/medium.jpeg,Utricularia gibba,species,non-infrataxon,voucher,secure,native,unconfirmed,0.655,gibba,"","",accepted,1
79503,52472,Vicia lathyroides,spring vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/194303251/medium.jpg,Vicia lathyroides,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,lathyroides,"","",accepted,1
79550,72433,Zeltnera muehlenbergii,Muehlenberg's Centaury,species,https://inaturalist-open-data.s3.amazonaws.com/photos/394478388/medium.jpeg,Zeltnera muehlenbergii,species,non-infrataxon,voucher,concern,native,confirmed,0.006,muehlenbergii,"","",accepted,1
79659,62219,Camassia leichtlinii suksdorfii,Suksdorf's Large Camas,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/266443961/medium.jpg,Camassia leichtlinii ssp. suksdorfii,subspecies,non-infrataxon,unknown,secure,native,confirmed,0,leichtlinii,Camassia leichtlinii suksdorfii,"",accepted,1
79856,53424,Frangula purshiana purshiana,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/99150898/medium.jpg,Frangula purshiana ssp. purshiana,species,non-infrataxon,voucher,secure,native,confirmed,0,purshiana,Frangula purshiana purshiana,"",accepted,1
80178,55677,Sagina maxima crassicaulis,thick-stemmed pearlwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/27645848/medium.jpg,Sagina maxima ssp. crassicaulis,subspecies,infrataxon,voucher,secure,native,confirmed,0.031,maxima,Sagina maxima crassicaulis,"",accepted,1
80182,61936,Scleranthus annuus annuus,Annual Knawel,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/594438/medium.jpg,Scleranthus annuus ssp. annuus,subspecies,non-infrataxon,unknown,unknown,exotic,confirmed,0.019,annuus,Scleranthus annuus annuus,"",accepted,1
80266,56161,Valeriana sitchensis scouleri,Scouler's Valerian,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3908415/medium.jpg,Valeriana scouleri,"",non-infrataxon,voucher,secure,native,confirmed,0.006,sitchensis,Valeriana sitchensis scouleri,"",unaccepted,1
81026,63137,Linnaea borealis longiflora,Longtube Twinflower,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/225140133/medium.jpg,Linnaea borealis ssp. longiflora,subspecies,non-infrataxon,unknown,secure,native,confirmed,0,borealis,"",Linnaea borealis longiflora,accepted,1
81277,58875,Polycarpon tetraphyllum tetraphyllum,four-leaved allseed,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/69348234/medium.jpg,Polycarpon tetraphyllum ssp. tetraphyllum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.019,tetraphyllum,Polycarpon tetraphyllum tetraphyllum,"",accepted,1
81378,55731,Spergularia canadensis occidentalis,western sand-spurrey,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8726127/medium.jpeg,Spergularia canadensis var. occidentalis,variety,non-infrataxon,voucher,secure,native,unconfirmed,0.59,canadensis,"",Spergularia canadensis occidentalis,accepted,1
81427,51644,Tiarella trifoliata unifoliata,Oneleaf Foamflower,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/215563590/medium.jpeg,Tiarella trifoliata var. unifoliata,variety,infrataxon,no_voucher,secure,native,unconfirmed,0.592,trifoliata,"",Tiarella trifoliata unifoliata,accepted,1
81432,49650,Toxicoscordion venenosum venenosum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/286053222/medium.jpg,Toxicoscordion venenosum var. venenosum,variety,non-infrataxon,voucher,secure,native,confirmed,0,venenosum,"",Toxicoscordion venenosum venenosum,accepted,1
84772,47758,Oxalis dillenii,slender yellow woodsorrel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/250700916/medium.jpg,Oxalis dillenii,species,non-infrataxon,voucher,unknown,exotic,unconfirmed,0.193,dillenii,"","",accepted,1
118435,62219,Camassia quamash quamash,"",subspecies,https://static.inaturalist.org/photos/7368202/medium.jpg,Camassia quamash ssp. quamash,subspecies,infrataxon,voucher,secure,native,confirmed,0.04,quamash,Camassia quamash quamash,"",accepted,1
119791,47727,Acer pseudoplatanus,sycamore maple,species,https://static.inaturalist.org/photos/72573830/medium.jpg,Acer pseudoplatanus,species,non-infrataxon,no_voucher,unknown,exotic,new,0,pseudoplatanus,"","",accepted,1
126887,58728,Berberis aquifolium,Oregon grape,species,https://static.inaturalist.org/photos/33215492/medium.jpeg,Berberis aquifolium,species,non-infrataxon,voucher,secure,native,confirmed,0,aquifolium,"","",accepted,1
127355,55869,Cyclamen hederifolium,Ivy-leaved cyclamen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/110836055/medium.jpg,Cyclamen hederifolium,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,hederifolium,"","",accepted,1
128807,47434,Dichanthelium,rosette grasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88945229/medium.jpeg,,,,unknown,,,,,,,,,
129020,51611,Veronica officinalis,heath speedwell,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3867971/medium.JPG,Veronica officinalis,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,officinalis,"","",accepted,1
129075,53787,Fumaria muralis,common ramping-fumitory,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16104053/medium.jpg,Fumaria muralis,species,non-infrataxon,no_voucher,unknown,exotic,new,0,muralis,"","",accepted,1
129448,129449,Honckenya peploides major,Pacific Sea Sandwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/412901298/medium.jpeg,Honckenya peploides ssp. major,subspecies,non-infrataxon,unknown,secure,native,confirmed,0.006,peploides,Honckenya peploides major,"",accepted,1
130174,57166,Danthonia spicata,Poverty oatgrass,species,https://static.inaturalist.org/photos/18564686/medium.jpeg,Danthonia spicata,species,non-infrataxon,no_voucher,secure,native,unconfirmed,0.146,spicata,"","",accepted,1
132323,52643,Juncus bulbosus,Bulbous Rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47757915/medium.jpg,Juncus bulbosus,species,non-infrataxon,voucher,unknown,exotic,unconfirmed,0.324,bulbosus,"","",accepted,1
154238,72276,Oxytropis campestris,field locoweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/32728338/medium.jpg,Oxytropis campestris,"",non-infrataxon,unknown,secure,native,confirmed,0.007,campestris,"","",accepted,1
156638,48150,Pentaglottis,"",genus,https://static.inaturalist.org/photos/390096990/medium.jpeg,,,,unknown,,,,,,,,,
156879,47148,Argentina,Silverweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54317947/medium.jpeg,,,,unknown,,,,,,,,,
156963,47604,Canadanthus,great northern asters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29085036/medium.jpeg,,,,unknown,,,,,,,,,
159233,50204,Bidens amplissima,Vancouver Island beggarticks,species,https://inaturalist-open-data.s3.amazonaws.com/photos/720284185/medium.jpg,Bidens amplissima,species,non-infrataxon,voucher,concern,native,confirmed,0.007,amplissima,"","",accepted,1
160947,53376,Cotoneaster divaricatus,Spreading Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/340541156/medium.jpg,Cotoneaster divaricatus,species,non-infrataxon,voucher,unknown,exotic,new,0.013,divaricatus,"","",accepted,1
160951,53376,Cotoneaster rehderi,Bullate Cotoneaster,species,https://static.inaturalist.org/photos/51324471/medium.jpg,Cotoneaster rehderi,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.128,rehderi,"","",accepted,1
163336,61064,Glyceria maxima,reed meadowgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81753172/medium.jpeg,Glyceria maxima,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.026,maxima,"","",accepted,1
163682,53095,Heracleum sphondylium,hogweed,species,https://static.inaturalist.org/photos/298976196/medium.jpg,Heracleum sphondylium,species,non-infrataxon,voucher,unknown,exotic,new,0.044,sphondylium,"","",accepted,1
164074,157614,Ionopsidium acaule,Violet Cress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/343907878/medium.jpeg,Ionopsidium acaule,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.078,acaule,"","",accepted,1
164915,47121,Lupinus oreganus,Kincaid's Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8010639/medium.jpg,Lupinus oreganus var. kincaidii,subspecies,non-infrataxon,voucher,unknown,native,unconfirmed,0.992,oreganus,"","",unaccepted,1
166953,49139,Plagiobothrys scouleri,Scouler's popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/214046427/medium.jpeg,Plagiobothrys scouleri,species,non-infrataxon,voucher,secure,native,confirmed,0,scouleri,"","",accepted,1
167508,156438,Pseudosasa japonica,Arrow Bamboo,species,https://inaturalist-open-data.s3.amazonaws.com/photos/181582821/medium.jpg,Pseudosasa japonica,species,non-infrataxon,no_voucher,unknown,exotic,new,0.012,japonica,"","",accepted,1
168412,53202,Sanicula europaea,wood sanicle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/72102200/medium.jpeg,Sanicula europaea,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.006,europaea,"","",accepted,1
168942,48798,Sidalcea hendersonii,Henderson's Checker-mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5416298/medium.jpeg,Sidalcea hendersonii,species,non-infrataxon,voucher,concern,native,confirmed,0.007,hendersonii,"","",accepted,1
169309,51229,Stachys arvensis,Field woundwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1219408/medium.,Stachys arvensis,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,arvensis,"","",accepted,1
181694,47727,Acer glabrum douglasii,Douglas maple,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/913182/medium.jpg,Acer glabrum var. douglasii,variety,non-infrataxon,unknown,secure,native,confirmed,0.008,glabrum,"",Acer glabrum douglasii,accepted,1
181942,47604,Scorzoneroides,"",genus,https://static.inaturalist.org/photos/359304196/medium.jpg,,,,unknown,,,,,,,,,
203680,47604,Pilosella,mouse-ear hawkweeds,genus,https://static.inaturalist.org/photos/42518355/medium.jpg,,,,unknown,,,,,,,,,
204175,48063,Lysimachia maritima,Sea Milkwort,species,https://static.inaturalist.org/photos/20740872/medium.jpg,Lysimachia maritima,species,non-infrataxon,no_voucher,secure,native,confirmed,0.013,maritima,"","",accepted,1
204214,47434,Graphephorum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30904990/medium.jpeg,,,,unknown,,,,,,,,,
204246,204204,Atocion armeria,Sweet William Catchfly,species,https://static.inaturalist.org/photos/83401547/medium.jpg,Atocion armeria,species,non-infrataxon,voucher,unknown,exotic,new,0.006,armeria,"","",accepted,1
209238,50791,Linaria texana,Texas toadflax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/116771/medium.jpg,Nuttallanthus texanus,"",non-infrataxon,no_voucher,unknown,native,unconfirmed,0.161,texana,"","",unaccepted,1
234429,60479,Armeria maritima sibirica,Siberian sea thrift,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/5049096/medium.jpg,Armeria maritima ssp. sibirica,subspecies,infrataxon,voucher,unknown,exotic,confirmed,0.012,maritima,Armeria maritima sibirica,"",accepted,1
234790,62219,Camassia quamash maxima,common camas,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/7221920/medium.jpg,Camassia quamash ssp. maxima,subspecies,infrataxon,voucher,secure,native,confirmed,0,quamash,Camassia quamash maxima,"",accepted,1
234938,49340,Castilleja hispida hispida,Harsh Paintbrush,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6902721/medium.jpg,Castilleja hispida var. hispida,variety,non-infrataxon,voucher,secure,native,confirmed,0.007,hispida,"",Castilleja hispida hispida,accepted,1
234941,49340,Castilleja miniata dixonii,Dixon's Paintbrush,variety,https://static.inaturalist.org/photos/111354519/medium.jpeg,Castilleja miniata var. dixonii,variety,non-infrataxon,no_voucher,concern,native,unconfirmed,0.6,miniata,"",Castilleja miniata dixonii,accepted,1
238339,55677,Sagina maxima maxima,Sticky-stem Pearlwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/41458058/medium.jpg,Sagina maxima ssp. maxima,subspecies,infrataxon,no_voucher,secure,native,new,0.03,maxima,Sagina maxima maxima,"",accepted,1
316609,62232,Chimaphila umbellata umbellata,Eurasian Umbellate Wintergreen,subspecies,https://static.inaturalist.org/photos/2016628/medium.jpg,Chimaphila umbellata ssp. umbellata,subspecies,non-infrataxon,unknown,secure,native,confirmed,0.013,umbellata,Chimaphila umbellata umbellata,"",accepted,1
319936,55728,Cymbalaria muralis muralis,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/354203915/medium.jpeg,Cymbalaria muralis ssp. muralis,species,non-infrataxon,no_voucher,unknown,exotic,new,0,muralis,Cymbalaria muralis muralis,"",accepted,1
357949,72236,Micranthes rufidula,Rustyhair Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/186915327/medium.jpeg,Micranthes rufidula,species,non-infrataxon,voucher,secure,native,confirmed,0,rufidula,"","",accepted,1
357953,72236,Micranthes occidentalis,Western Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/530044101/medium.jpg,Micranthes occidentalis,species,non-infrataxon,voucher,secure,native,new,0.025,occidentalis,"","",accepted,1
360545,60502,Veratrum viride eschscholtzianum,western green false hellebore,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/491949/medium.JPG,Veratrum viride var. eschscholzianum,species,non-infrataxon,voucher,unknown,native,unconfirmed,0.506,viride,"",Veratrum viride eschscholtzianum,unaccepted,1
379255,48382,Reynoutria,Rhizomatous Knotweeds,genus,https://static.inaturalist.org/photos/7065992/medium.jpg,,,,unknown,,,,,,,,,
406080,50641,Solanum nitidibaccatum,Green Nightshade,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184772306/medium.jpeg,Solanum physalifolium var. nitidibaccatum,variety,non-infrataxon,unknown,unknown,exotic,confirmed,0.006,nitidibaccatum,"","",unaccepted,1
430682,430685,Argyrocytisus battandieri,Pineapple Broom,species,https://static.inaturalist.org/photos/452954165/medium.jpg,Argyrocytisus battandieri,species,non-infrataxon,voucher,unknown,exotic,unconfirmed,0.223,battandieri,"","",accepted,1
469472,54500,Malus domestica,apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268437/medium.jpg,Malus pumila,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,domestica,"","",unaccepted,1
496537,48063,Lysimachia latifolia,Western Starflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82441036/medium.jpg,Lysimachia latifolia,species,non-infrataxon,voucher,secure,native,confirmed,0,latifolia,"","",accepted,1
498529,53376,Cotoneaster dielsianus,Diels' Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83066219/medium.jpeg,Cotoneaster dielsianus,species,non-infrataxon,voucher,unknown,exotic,new,0.108,dielsianus,"","",accepted,1
514012,514011,Chenopodiastrum murale,nettle-leaved goosefoot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/282853405/medium.jpeg,Chenopodiastrum murale,species,non-infrataxon,voucher,unknown,exotic,new,0.096,murale,"","",accepted,1
630966,60369,Pyrola aphylla,Leafless wintergreen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/299622427/medium.jpeg,Pyrola aphylla,species,non-infrataxon,no_voucher,secure,native,confirmed,0.006,aphylla,"","",accepted,1
716947,48063,Lysimachia europaea,Arctic Starflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8051870/medium.jpeg,Lysimachia europaea,"",non-infrataxon,voucher,unknown,native,confirmed,0.092,europaea,"","",accepted,1
734805,734821,Petrosedum rupestre,Reflexed Stonecrop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/148595193/medium.jpg,Sedum rupestre,"",non-infrataxon,no_voucher,unknown,unknown,new,0,rupestre,"","",unaccepted,1
739040,273241,Aphyllon purpureum,oneflower broomrape,species,https://inaturalist-open-data.s3.amazonaws.com/photos/628699173/medium.jpg,Aphyllon purpureum,"",non-infrataxon,voucher,secure,native,confirmed,0,purpureum,"","",accepted,1
